DATE,VXVCLS,VXNCLS,VXDCLS
2018-09-27,14.89,16.75,13.33
2018-09-28,14.77,16.58,13.16
2018-10-01,14.74,17.09,13.43
2018-10-02,14.84,17.55,13.53
2018-10-03,14.68,17.50,13.08
2018-10-04,15.84,20.12,15.31
2018-10-05,16.25,21.50,15.63
2018-10-08,16.51,22.19,16.03
2018-10-09,16.63,21.62,16.26
2018-10-10,20.7,27.53,21.92
2018-10-11,21.56,27.76,24.17
2018-10-12,19.84,24.69,20.73
2018-10-15,20.29,26.81,21.5
2018-10-16,17.96,22.51,18.1
2018-10-17,18.1,22.93,18.06
2018-10-18,19.86,26.08,20.36
2018-10-19,19.84,25.77,20.09
2018-10-22,19.82,25.16,20.13
2018-10-23,20.28,25.26,20.91
2018-10-24,22.62,30.25,23.0
2018-10-25,22.44,29.54,23.22
2018-10-26,22.48,29.87,23.98
2018-10-29,23.06,31.75,24.72
2018-10-30,22.23,30.73,23.5
2018-10-31,21.15,29.12,21.65
2018-11-01,20.07,26.12,19.91
2018-11-02,20.3,26.65,20.0
2018-11-05,20.2,27.26,20.21
2018-11-06,19.58,26.17,19.67
2018-11-07,17.62,22.39,16.59
2018-11-08,17.68,22.86,16.79
2018-11-09,18.46,24.27,17.21
2018-11-12,20.23,28.11,20.32
2018-11-13,20.27,27.68,19.69
2018-11-14,21.22,28.37,20.9
2018-11-15,20.31,26.05,19.47
2018-11-16,19.35,24.38,17.95
2018-11-19,20.64,27.44,19.96
2018-11-20,22.27,28.77,22.11
2018-11-21,21.32,26.96,20.58
2018-11-22,.,.,.
2018-11-23,21.75,27.93,21.17
2018-11-26,20.11,26.02,19.22
2018-11-27,19.94,24.73,19.41
2018-11-28,19.28,24.11,18.88
2018-11-29,19.59,24.33,18.69
2018-11-30,18.89,24.02,18.13
2018-12-03,17.95,21.70,17.3
2018-12-04,20.75,25.38,20.97
2018-12-05,.,.,.
2018-12-06,21.06,25.97,21.83
2018-12-07,22.44,28.03,23.37
2018-12-10,22.01,27.20,22.77
2018-12-11,21.72,26.77,22.46
2018-12-12,21.59,26.30,21.88
2018-12-13,21.35,25.80,21.05
2018-12-14,21.96,27.62,21.9
2018-12-17,23.41,30.07,24.02
2018-12-18,23.9,29.31,24.35
2018-12-19,24.02,29.43,23.98
2018-12-20,25.24,31.00,26.66
2018-12-21,26.23,33.87,28.19
2018-12-24,28.84,38.68,32.02
2018-12-25,.,.,.
2018-12-26,25.69,33.70,28.14
2018-12-27,25.89,34.37,28.12
2018-12-28,25.32,34.2,26.78
2018-12-31,23.73,31.44,24.53
2019-01-01,.,.,.
2019-01-02,22.75,30.09,23.06
2019-01-03,24.11,32.18,25.47
2019-01-04,21.86,28.57,22.16
2019-01-07,21.62,28.53,22.47
2019-01-08,21.14,27.66,21.17
2019-01-09,20.69,26.42,20.76
2019-01-10,20.52,25.91,19.64
2019-01-11,19.74,24.78,18.96
2019-01-14,19.93,25.74,19.3
2019-01-15,19.24,23.66,18.92
2019-01-16,19.53,24.07,18.94
2019-01-17,19.17,23.34,17.83
2019-01-18,18.84,21.89,17.59
2019-01-21,.,.,.
2019-01-22,20.69,25.02,20.43
2019-01-23,20.08,24.5,19.48
2019-01-24,19.67,23.49,19.57
2019-01-25,18.82,21.78,18.75
2019-01-28,19.58,23.43,19.53
2019-01-29,19.6,23.86,19.31
2019-01-30,18.68,21.18,17.73
2019-01-31,17.88,20.24,17.11
2019-02-01,17.59,19.8,16.73
2019-02-04,17.19,19.68,16.26
2019-02-05,17.07,19.47,15.85
2019-02-06,16.9,19.74,15.54
2019-02-07,17.52,20.92,16.36
2019-02-08,17.26,20.04,15.84
2019-02-11,17.22,20.07,16.02
2019-02-12,16.82,18.69,15.29
2019-02-13,16.96,19.0,15.56
2019-02-14,17.32,19.02,15.82
2019-02-15,16.48,17.7,14.9
2019-02-18,.,.,.
2019-02-19,16.45,18.1,15.12
2019-02-20,15.82,18.02,14.5
2019-02-21,16.16,18.19,14.53
2019-02-22,15.46,16.95,14.11
2019-02-25,16.0,17.81,15.02
2019-02-26,16.3,18.11,15.19
2019-02-27,15.99,17.6,14.8
2019-02-28,16.1,17.17,14.77
2019-03-01,15.38,16.12,14.03
2019-03-04,16.03,17.36,15.51
2019-03-05,16.15,17.51,15.81
2019-03-06,16.74,18.23,15.96
2019-03-07,17.3,19.59,16.8
2019-03-08,17.11,19.12,16.18
2019-03-11,16.01,16.36,15.71
2019-03-12,15.65,15.76,15.14
2019-03-13,15.33,15.38,14.66
2019-03-14,15.3,15.65,14.41
2019-03-15,14.98,15.12,13.81
2019-03-18,15.24,16.18,14.03
2019-03-19,15.56,16.73,14.5
2019-03-20,15.79,16.64,14.88
2019-03-21,15.51,16.59,14.51
2019-03-22,17.37,19.83,17.43
2019-03-25,17.45,19.44,16.93
2019-03-26,16.45,18.63,15.66
2019-03-27,16.78,18.74,15.97
2019-03-28,16.3,17.99,15.31
2019-03-29,15.8,16.62,14.33
2019-04-01,15.46,16.31,13.9
2019-04-02,15.54,16.33,14.09
2019-04-03,15.63,16.62,14.27
2019-04-04,15.48,16.79,14.02
2019-04-05,15.06,16.17,13.61
2019-04-08,15.28,16.82,14.4
2019-04-09,15.99,17.65,15.0
2019-04-10,15.38,16.76,14.35
2019-04-11,15.25,16.66,14.28
2019-04-12,14.46,15.63,13.39
2019-04-15,14.53,15.93,13.25
2019-04-16,14.47,15.88,13.16
2019-04-17,14.82,15.86,13.16
2019-04-18,14.57,15.15,12.64
2019-04-19,.,.,.
2019-04-22,14.72,15.74,13.07
2019-04-23,14.54,16.15,12.94
2019-04-24,15.04,16.67,13.48
2019-04-25,15.21,16.49,13.54
2019-04-26,14.89,15.79,13.2
2019-04-29,15.23,16.44,13.5
2019-04-30,15.23,16.6,13.56
2019-05-01,16.19,17.93,14.64
2019-05-02,16.03,17.62,14.71
2019-05-03,15.07,15.98,13.77
2019-05-06,16.4,18.7,15.63
2019-05-07,18.78,22.86,19.55
2019-05-08,18.75,22.52,18.89
2019-05-09,18.44,22.03,19.47
2019-05-10,16.9,19.1,16.76
2019-05-13,19.79,25.25,20.66
2019-05-14,18.29,22.23,18.29
2019-05-15,17.49,19.92,16.72
2019-05-16,16.74,18.4,15.43
2019-05-17,17.06,19.39,15.93
2019-05-20,17.29,21.64,16.57
2019-05-21,16.42,19.58,15.06
2019-05-22,16.42,19.84,14.85
2019-05-23,17.69,21.31,17.33
2019-05-24,17.09,20.63,16.05
2019-05-27,.,.,.
2019-05-28,17.9,21.83,17.6
2019-05-29,18.24,22.23,18.3
2019-05-30,17.96,21.68,17.5
2019-05-31,18.83,23.23,19.24
2019-06-03,18.77,24.22,18.83
2019-06-04,17.59,21.49,17.18
2019-06-05,17.13,20.87,16.35
2019-06-06,16.92,20.32,15.68
2019-06-07,17.15,19.93,15.54
2019-06-10,16.88,19.98,15.63
2019-06-11,16.99,20.22,15.68
2019-06-12,17.05,20.58,15.74
2019-06-13,16.86,20.03,15.41
2019-06-14,16.6,19.85,15.14
2019-06-17,16.61,20.04,15.08
2019-06-18,16.5,19.51,14.77
2019-06-19,16.1,18.8,14.07
2019-06-20,16.14,18.71,14.15
2019-06-21,16.67,19.18,14.63
2019-06-24,16.47,19.46,15.04
2019-06-25,17.12,20.77,15.85
2019-06-26,17.05,20.46,15.87
2019-06-27,16.76,20.07,15.81
2019-06-28,16.06,19.76,15.32
2019-07-01,15.43,17.64,13.94
2019-07-02,14.72,16.29,12.89
2019-07-03,14.53,16.15,12.9
2019-07-04,.,.,.
2019-07-05,14.98,16.47,13.03
2019-07-08,15.48,17.77,13.66
2019-07-09,15.57,17.42,13.81
2019-07-10,15.19,16.43,13.08
2019-07-11,14.98,16.64,12.76
2019-07-12,14.8,16.25,12.44
2019-07-15,15.04,16.22,12.55
2019-07-16,15.22,16.66,13.13
2019-07-17,15.82,18.0,13.52
2019-07-18,15.54,17.01,13.67
2019-07-19,15.93,17.69,13.8
2019-07-22,15.47,17.07,13.71
2019-07-23,14.93,16.07,13.25
2019-07-24,14.56,15.41,13.08
2019-07-25,15.05,16.02,13.68
2019-07-26,14.69,15.42,13.38
2019-07-29,15.0,16.35,13.63
2019-07-30,15.7,17.53,14.22
2019-07-31,16.91,18.78,15.32
2019-08-01,17.99,21.06,17.84
2019-08-02,17.89,21.37,18.11
2019-08-05,21.9,27.56,23.23
2019-08-06,19.69,24.27,19.73
2019-08-07,19.5,23.47,19.5
2019-08-08,17.86,21.14,17.22
2019-08-09,18.56,21.77,17.95
2019-08-12,20.5,25.18,20.8
2019-08-13,18.53,21.82,17.65
2019-08-14,21.3,26.38,22.11
2019-08-15,21.07,24.79,21.19
2019-08-16,19.7,21.51,18.87
2019-08-19,18.36,20.43,17.39
2019-08-20,18.87,21.27,17.9
2019-08-21,17.72,19.81,16.02
2019-08-22,18.23,20.83,17.13
2019-08-23,20.36,23.66,20.58
2019-08-26,19.82,23.24,19.81
2019-08-27,20.64,24.11,20.44
2019-08-28,20.05,23.12,19.46
2019-08-29,19.03,21.25,17.67
2019-08-30,19.54,22.39,18.41
2019-09-02,.,.,.
2019-09-03,20.12,23.37,19.57
2019-09-04,18.81,21.44,18.02
2019-09-05,18.08,19.91,17.0
2019-09-06,17.46,18.82,15.75
2019-09-09,17.55,19.42,15.95
2019-09-10,17.41,19.57,15.38
2019-09-11,17.1,18.6,14.13
2019-09-12,16.81,17.88,13.96
2019-09-13,16.67,18.13,13.75
2019-09-16,17.2,19.04,14.59
2019-09-17,17.23,18.58,14.82
2019-09-18,16.86,18.04,14.18
2019-09-19,16.79,17.55,13.97
2019-09-20,17.71,19.11,15.88
2019-09-23,17.87,18.64,16.4
2019-09-24,18.55,20.45,16.91
2019-09-25,18.0,19.14,15.98
2019-09-26,18.12,19.41,16.45
2019-09-27,18.75,20.89,17.33
2019-09-30,17.96,20.03,16.36
2019-10-01,19.35,21.95,18.66
2019-10-02,20.74,23.71,20.11
2019-10-03,19.78,22.33,18.94
2019-10-04,18.59,20.24,16.71
2019-10-07,18.91,21.63,17.34
2019-10-08,20.39,23.4,19.31
2019-10-09,19.51,21.88,17.92
2019-10-10,18.79,21.0,17.33
2019-10-11,17.55,19.44,15.75
2019-10-14,17.12,18.61,14.5
2019-10-15,16.48,17.18,13.31
2019-10-16,16.48,17.58,13.49
2019-10-17,16.44,17.39,13.43
2019-10-18,16.65,17.82,14.57
2019-10-21,16.28,17.39,14.62
2019-10-22,16.55,18.34,14.52
2019-10-23,16.29,17.78,14.14
2019-10-24,16.25,17.35,13.71
2019-10-25,15.71,16.17,13.36
2019-10-28,15.99,16.81,13.64
2019-10-29,16.09,17.47,14.17
2019-10-30,15.69,16.71,13.52
2019-10-31,16.05,17.36,14.09
2019-11-01,15.42,16.27,12.94
2019-11-04,15.62,16.56,13.26
2019-11-05,15.91,17.08,13.43
2019-11-06,15.83,16.45,13.44
2019-11-07,15.8,16.66,13.08
2019-11-08,15.53,16.17,13.12
2019-11-11,15.6,16.04,12.67
2019-11-12,15.49,15.86,12.66
2019-11-13,15.62,16.24,12.92
2019-11-14,15.6,15.85,13.14
2019-11-15,14.99,14.57,11.88
2019-11-18,15.17,14.94,13.08
2019-11-19,15.5,15.25,12.81
2019-11-20,15.64,15.61,13.19
2019-11-21,15.82,16.07,13.53
2019-11-22,15.4,15.6,12.69
2019-11-25,14.99,15.08,12.46
2019-11-26,14.85,14.78,12.16
2019-11-27,14.96,14.86,12.36
2019-11-28,.,.,.
2019-11-29,15.51,15.84,13.48
2019-12-02,16.84,18.07,15.11
2019-12-03,17.63,19.16,16.39
2019-12-04,16.98,18.33,15.34
2019-12-05,16.78,17.97,14.79
2019-12-06,16.21,16.44,13.81
2019-12-09,17.3,18.15,14.67
2019-12-10,17.13,18.02,14.92
2019-12-11,16.91,17.41,14.55
2019-12-12,16.09,16.55,13.77
2019-12-13,15.28,15.09,12.28
2019-12-16,14.98,14.02,11.64
2019-12-17,15.15,14.42,11.48
2019-12-18,15.2,14.75,11.61
2019-12-19,15.14,14.42,11.48
2019-12-20,15.32,14.47,11.63
2019-12-23,15.5,15.16,12.22
2019-12-24,15.52,15.14,12.06
2019-12-25,.,.,.
2019-12-26,15.52,15.07,11.97
2019-12-27,15.95,16.36,12.64
2019-12-30,16.68,17.9,14.08
2019-12-31,15.87,16.89,13.29
2020-01-01,.,.,.
2020-01-02,15.19,16.0,12.27
2020-01-03,16.01,16.95,14.09
2020-01-06,15.92,17.19,14.04
2020-01-07,15.86,17.15,13.96
2020-01-08,15.4,16.93,13.44
2020-01-09,14.95,16.04,12.86
2020-01-10,14.95,16.48,13.49
2020-01-13,14.64,15.57,12.04
2020-01-14,14.64,15.83,12.09
2020-01-15,14.63,15.54,11.82
2020-01-16,14.45,14.95,11.46
2020-01-17,14.41,14.97,11.9
2020-01-20,.,.,.
2020-01-21,14.87,16.22,13.28
2020-01-22,14.98,16.49,13.69
2020-01-23,14.99,16.23,13.39
2020-01-24,16.07,18.07,14.8
2020-01-27,18.16,21.46,17.58
2020-01-28,17.03,19.61,15.87
2020-01-29,17.03,19.57,15.73
2020-01-30,16.59,17.75,15.35
2020-01-31,18.63,21.33,17.95
2020-02-03,18.04,20.4,17.47
2020-02-04,16.7,18.45,15.72
2020-02-05,16.11,18.52,14.82
2020-02-06,15.89,18.41,14.56
2020-02-07,16.29,19.42,15.4
2020-02-10,16.13,19.31,15.03
2020-02-11,16.14,19.66,15.19
2020-02-12,15.36,18.04,14.05
2020-02-13,15.68,18.46,14.64
2020-02-14,15.5,17.95,14.3
2020-02-17,.,.,.
2020-02-18,16.1,19.12,15.24
2020-02-19,15.82,18.58,14.88
2020-02-20,16.6,20.33,16.26
2020-02-21,17.61,22.46,17.7
2020-02-24,21.92,29.23,24.03
2020-02-25,23.86,31.03,27.49
2020-02-26,23.7,30.38,27.01
2020-02-27,29.92,41.0,37.65
2020-02-28,29.85,43.13,42.67
2020-03-02,27.7,35.1,34.19
2020-03-03,30.17,39.33,37.29
2020-03-04,27.51,33.54,31.33
2020-03-05,32.57,41.4,38.65
2020-03-06,35.46,43.97,42.3
2020-03-09,43.05,53.68,52.03
2020-03-10,39.44,47.43,47.78
2020-03-11,44.37,50.7,53.63
2020-03-12,57.24,67.83,64.74
2020-03-13,48.31,51.84,55.14
2020-03-16,67.7,80.08,63.81
2020-03-17,65.27,71.55,61.93
2020-03-18,72.98,74.22,67.07
2020-03-19,69.47,69.12,63.31
2020-03-20,65.59,63.85,54.26
2020-03-23,56.64,58.36,50.49
2020-03-24,52.11,56.95,58.38
2020-03-25,53.85,60.99,65.22
2020-03-26,49.79,57.6,61.33
2020-03-27,55.75,61.38,63.51
2020-03-30,51.26,55.04,59.72
2020-03-31,48.32,51.29,54.6
2020-04-01,51.17,54.29,55.8
2020-04-02,47.3,48.91,52.15
2020-04-03,44.84,44.87,48.49
2020-04-06,43.09,42.93,45.97
2020-04-07,43.42,44.69,48.15
2020-04-08,41.59,42.34,46.31
2020-04-09,40.61,41.36,46.03
2020-04-10,.,.,.
2020-04-13,39.97,41.34,46.05
2020-04-14,36.46,38.33,41.32
2020-04-15,39.28,40.85,43.83
2020-04-16,39.21,40.36,44.19
2020-04-17,37.28,38.37,41.65
2020-04-20,40.97,43.85,45.54
2020-04-21,43.28,45.37,48.0
2020-04-22,40.92,42.37,44.77
2020-04-23,40.86,41.66,43.67
2020-04-24,37.81,36.5,38.99
2020-04-27,35.33,35.26,36.76
2020-04-28,35.37,36.61,36.8
2020-04-29,33.33,32.85,34.31
2020-04-30,35.05,35.28,36.55
2020-05-01,37.97,37.76,38.46
2020-05-04,37.0,36.86,37.54
2020-05-05,35.52,35.37,35.08
2020-05-06,35.68,35.6,35.37
2020-05-07,34.01,33.58,33.64
2020-05-08,31.64,30.64,30.91
2020-05-11,30.39,28.82,31.98
2020-05-12,34.26,33.3,35.71
2020-05-13,36.51,36.12,38.19
2020-05-14,34.9,33.79,35.89
2020-05-15,34.51,33.49,34.86
2020-05-18,31.77,30.22,32.65
2020-05-19,32.81,30.74,33.29
2020-05-20,31.11,29.12,30.62
2020-05-21,32.38,30.73,30.92
2020-05-22,31.54,29.36,29.89
2020-05-25,.,.,.
2020-05-26,30.85,29.42,29.63
2020-05-27,30.19,29.52,28.85
2020-05-28,31.21,29.68,30.39
2020-05-29,30.27,27.96,28.73
2020-06-01,30.92,28.99,29.43
2020-06-02,29.93,27.68,28.45
2020-06-03,28.91,27.45,27.25
2020-06-04,28.85,27.43,26.7
2020-06-05,27.42,25.53,26.55
2020-06-08,28.08,26.8,28.16
2020-06-09,29.67,28.7,29.47
2020-06-10,29.57,29.32,30.35
2020-06-11,40.43,36.81,40.79
2020-06-12,38.05,35.49,39.18
2020-06-15,36.43,33.67,36.35
2020-06-16,35.8,32.69,35.76
2020-06-17,35.72,32.91,35.6
2020-06-18,35.14,31.57,34.96
2020-06-19,36.68,32.54,36.3
2020-06-22,33.75,31.38,34.7
2020-06-23,33.06,31.23,33.64
2020-06-24,35.39,33.58,35.38
2020-06-25,34.09,31.81,33.48
2020-06-26,35.8,33.81,35.71
2020-06-29,33.91,32.3,33.13
2020-06-30,32.52,30.75,31.14
2020-07-01,31.68,29.51,30.81
2020-07-02,30.87,28.6,28.59
2020-07-03,.,.,.
2020-07-06,30.98,30.2,29.04
2020-07-07,32.07,31.72,30.68
2020-07-08,31.19,31.05,29.62
2020-07-09,32.06,32.68,31.37
2020-07-10,31.02,32.02,29.46
2020-07-13,34.54,37.6,33.12
2020-07-14,32.56,37.61,31.34
2020-07-15,31.56,35.84,30.1
2020-07-16,31.55,34.42,29.83
2020-07-17,30.37,30.77,27.93
2020-07-20,29.1,30.91,26.72
2020-07-21,29.47,30.91,26.79
2020-07-22,29.05,30.46,26.46
2020-07-23,30.25,32.75,27.08
2020-07-24,30.56,32.61,26.79
2020-07-27,30.0,31.55,26.09
2020-07-28,30.1,31.83,25.81
2020-07-29,29.29,30.13,24.85
2020-07-30,29.76,30.2,25.37
2020-07-31,29.71,27.93,23.87
2020-08-03,29.66,29.27,24.16
2020-08-04,29.09,29.12,23.16
2020-08-05,28.6,28.5,22.88
2020-08-06,28.2,28.53,22.85
2020-08-07,28.28,29.76,23.34
2020-08-10,28.05,29.86,23.35
2020-08-11,29.17,31.87,25.41
2020-08-12,28.12,30.16,23.97
2020-08-13,28.17,29.84,23.88
2020-08-14,28.37,29.15,23.5
2020-08-17,27.45,27.73,22.57
2020-08-18,27.35,26.9,22.25
2020-08-19,28.11,28.88,22.93
2020-08-20,28.13,28.44,22.8
2020-08-21,28.17,28.62,21.83
2020-08-24,28.1,29.83,22.68
2020-08-25,27.91,29.11,22.36
2020-08-26,28.7,32.1,23.4
2020-08-27,29.93,33.32,24.43
2020-08-28,29.62,32.8,23.84
2020-08-31,31.85,34.55,26.01
2020-09-01,32.1,34.67,26.2
2020-09-02,32.67,36.8,26.64
2020-09-03,37.63,42.09,31.47
2020-09-04,34.75,41.74,29.43
2020-09-07,.,.,.
2020-09-08,34.31,41.02,30.15
2020-09-09,32.12,38.25,27.7
2020-09-10,32.92,37.92,27.62
2020-09-11,31.13,35.27,26.0
2020-09-14,30.48,33.56,24.2
2020-09-15,30.27,33.79,23.6
2020-09-16,30.57,35.48,22.57
2020-09-17,30.75,36.27,23.42
2020-09-18,30.46,36.04,23.53
2020-09-21,31.64,36.43,26.46
2020-09-22,31.67,35.24,25.75
2020-09-23,33.28,37.25,27.39
2020-09-24,33.06,36.99,27.4
2020-09-25,32.03,34.93,26.39
2020-09-28,31.74,34.66,26.25
2020-09-29,31.09,35.25,26.69
2020-09-30,31.64,35.42,26.7
2020-10-01,31.72,34.99,27.18
2020-10-02,32.39,36.44,27.59
2020-10-05,31.28,35.67,27.46
2020-10-06,31.88,36.67,28.01
2020-10-07,30.7,35.61,26.71
2020-10-08,29.49,34.43,25.86
2020-10-09,28.28,32.6,24.26
2020-10-12,27.98,33.44,24.06
2020-10-13,28.35,34.48,25.05
2020-10-14,28.24,34.04,25.21
2020-10-15,28.72,34.54,25.46
2020-10-16,29.21,35.02,25.65
2020-10-19,30.4,36.14,27.4
2020-10-20,30.11,35.25,27.71
2020-10-21,29.61,35.08,27.18
2020-10-22,29.3,34.28,26.33
2020-10-23,28.99,33.45,25.56
2020-10-26,32.07,37.41,30.18
2020-10-27,32.72,36.56,30.3
2020-10-28,37.75,43.39,35.48
2020-10-29,35.84,40.08,34.93
2020-10-30,36.27,41.3,35.18
2020-11-02,35.06,40.9,34.06
2020-11-03,33.52,38.38,32.56
2020-11-04,29.98,33.36,27.43
2020-11-05,29.05,32.82,25.97
2020-11-06,27.37,30.01,25.07
2020-11-09,26.88,31.32,24.99
2020-11-10,26.49,32.53,25.29
2020-11-11,25.62,30.29,24.11
2020-11-12,27.22,30.91,25.52
2020-11-13,25.69,29.03,23.96
2020-11-16,25.35,27.37,23.26
2020-11-17,25.38,27.31,22.86
2020-11-18,26.39,27.47,23.47
2020-11-19,25.8,26.81,22.21
2020-11-20,26.06,26.91,22.69
2020-11-23,25.43,26.64,22.3
2020-11-24,24.84,25.99,22.22
2020-11-25,24.42,25.69,22.35
2020-11-26,.,.,.
2020-11-27,24.43,26.12,22.27
2020-11-30,24.33,26.68,22.88
2020-12-01,24.49,27.41,22.95
2020-12-02,24.54,27.55,23.04
2020-12-03,24.56,27.39,22.21
2020-12-04,24.29,27.02,21.21
2020-12-07,24.52,27.2,21.94
2020-12-08,23.87,26.08,21.55
2020-12-09,24.73,29.32,21.96
2020-12-10,25.05,29.15,21.78
2020-12-11,26.05,29.0,22.58
2020-12-14,27.11,29.44,23.07
2020-12-15,25.87,28.1,21.68
2020-12-16,25.47,27.85,21.88
2020-12-17,25.15,27.04,20.41
2020-12-18,25.17,26.91,20.05
2020-12-21,27.58,28.35,22.75
2020-12-22,27.25,27.94,22.8
2020-12-23,26.26,27.33,21.29
2020-12-24,25.37,25.94,20.49
2020-12-25,.,.,.
2020-12-28,25.15,25.91,20.12
2020-12-29,26.24,26.82,20.93
2020-12-30,25.44,26.29,20.71
2020-12-31,25.28,26.93,20.53
2021-01-01,.,.,.
2021-01-04,28.26,30.13,24.01
2021-01-05,27.25,28.42,23.73
2021-01-06,26.79,29.27,23.79
2021-01-07,25.02,26.99,21.64
2021-01-08,24.9,27.93,21.0
2021-01-11,26.7,28.92,22.86
2021-01-12,26.2,28.33,22.07
2021-01-13,25.55,27.36,21.61
2021-01-14,26.32,28.55,21.65
2021-01-15,27.26,29.17,22.14
2021-01-18,.,.,.
2021-01-19,26.69,27.71,22.38
2021-01-20,25.72,26.79,21.0
2021-01-21,25.7,27.01,20.31
2021-01-22,25.99,28.07,20.46
2021-01-25,26.88,28.73,22.1
2021-01-26,26.89,29.2,22.49
2021-01-27,35.73,39.61,27.58
2021-01-28,31.77,35.05,24.91
2021-01-29,33.88,37.44,28.68
2021-02-01,32.53,34.24,26.82
2021-02-02,29.36,29.49,23.34
2021-02-03,27.57,29.03,21.3
2021-02-04,26.79,27.09,19.97
2021-02-05,26.52,25.46,20.16
2021-02-08,26.65,26.18,19.87
2021-02-09,27.11,26.6,19.69
2021-02-10,27.49,27.41,20.38
2021-02-11,27.22,27.07,20.24
2021-02-12,26.5,26.36,19.36
2021-02-15,.,.,.
2021-02-16,27.55,28.52,19.69
2021-02-17,27.52,28.26,19.67
2021-02-18,27.86,27.59,20.01
2021-02-19,27.09,27.74,20.29
2021-02-22,27.81,31.02,20.75
2021-02-23,27.12,30.62,20.63
2021-02-24,25.89,28.67,19.96
2021-02-25,30.24,36.16,23.47
2021-02-26,29.6,34.06,24.1
2021-03-01,26.78,28.67,21.2
2021-03-02,27.16,30.11,21.08
2021-03-03,28.79,33.92,22.29
2021-03-04,30.08,34.83,24.15
2021-03-05,27.89,31.89,21.98
2021-03-08,28.13,33.87,24.4
2021-03-09,27.28,32.15,22.19
2021-03-10,26.68,31.52,22.02
2021-03-11,26.09,30.04,20.69
2021-03-12,25.74,30.1,19.52
2021-03-15,24.89,28.72,19.12
2021-03-16,24.71,29.27,18.8
2021-03-17,23.88,27.98,18.58
2021-03-18,25.28,30.61,19.83
2021-03-19,24.99,29.65,19.1
2021-03-22,22.94,26.7,18.37
2021-03-23,23.8,27.83,18.9
2021-03-24,24.4,28.97,19.4
2021-03-25,23.37,27.63,18.56
2021-03-26,22.32,25.64,17.66
2021-03-29,23.2,26.94,21.89
2021-03-30,22.31,26.39,17.99
2021-03-31,22.15,24.89,17.82
2021-04-01,20.97,23.21,17.17
2021-04-02,.,23.21,17.17
2021-04-05,20.96,23.93,17.15
2021-04-06,21.16,23.86,16.77
2021-04-07,20.66,23.43,16.54
2021-04-08,20.59,23.49,16.35
2021-04-09,20.74,23.23,16.21
2021-04-12,20.82,22.49,15.74
2021-04-13,20.78,22.11,16.08
2021-04-14,21.06,22.64,15.9
2021-04-15,20.76,21.68,15.43
2021-04-16,20.53,20.51,14.41
2021-04-19,21.37,22.82,15.32
2021-04-20,22.35,24.37,16.7
2021-04-21,21.49,22.82,16.13
2021-04-22,22.52,24.0,17.38
2021-04-23,21.57,22.32,16.36
2021-04-26,21.54,22.57,16.6
2021-04-27,21.32,22.71,16.73
2021-04-28,21.13,22.36,16.59
2021-04-29,21.31,22.42,16.26
2021-04-30,22.07,22.9,16.21
2021-05-03,21.74,23.34,16.09
2021-05-04,22.67,25.7,16.9
2021-05-05,22.26,25.66,16.12
2021-05-06,21.88,24.83,18.03
2021-05-07,20.79,22.79,15.19
2021-05-10,22.4,26.59,17.19
2021-05-11,24.23,27.86,19.3
2021-05-12,28.18,31.87,25.36
2021-05-13,25.26,29.02,19.97
2021-05-14,22.26,24.99,17.31
2021-05-17,23.14,25.59,17.61
2021-05-18,24.22,26.14,18.24
2021-05-19,25.27,26.66,19.42
2021-05-20,23.81,24.24,18.28
2021-05-21,23.49,24.3,17.56
2021-05-24,22.23,22.76,16.88
2021-05-25,22.4,23.4,16.61
2021-05-26,21.3,22.35,15.81
2021-05-27,20.31,22.12,15.46
2021-05-28,20.48,21.44,14.82
2021-05-31,.,.,.
2021-06-01,21.34,22.68,17.95
2021-06-02,21.42,22.01,15.3
2021-06-03,21.82,23.25,15.88
2021-06-04,20.62,21.22,14.84
2021-06-07,20.55,21.37,15.22
2021-06-08,20.85,21.58,15.23
2021-06-09,21.28,22.01,15.6
2021-06-10,20.08,19.98,14.78
2021-06-11,19.64,19.16,14.14
2021-06-14,20.14,20.06,14.43
2021-06-15,20.68,20.93,14.59
2021-06-16,21.26,21.46,15.17
2021-06-17,20.98,20.35,15.74
2021-06-18,22.93,22.43,19.09
2021-06-21,21.12,20.78,17.13
2021-06-22,20.07,20.0,16.34
2021-06-23,19.7,19.82,16.26
2021-06-24,19.26,19.6,15.33
2021-06-25,19.0,19.31,14.49
2021-06-28,19.02,19.58,15.11
2021-06-29,19.49,20.09,15.32
2021-06-30,19.51,20.14,14.76
2021-07-01,19.45,20.07,14.06
2021-07-02,19.3,19.28,13.66
2021-07-05,.,.,.
2021-07-06,20.26,21.0,17.89
2021-07-07,20.41,21.11,14.27
2021-07-08,21.98,23.6,17.34
2021-07-09,20.44,21.23,12.45
2021-07-12,20.46,19.68,14.86
2021-07-13,21.13,20.87,2.71
2021-07-14,20.62,19.99,15.51
2021-07-15,21.09,20.11,15.47
2021-07-16,22.07,21.06,15.3
2021-07-19,24.9,23.44,21.27
2021-07-20,23.2,21.68,18.97
2021-07-21,21.87,20.4,17.91
2021-07-22,21.86,19.78,17.48
2021-07-23,21.65,19.06,19.73
2021-07-25,.,.,12.99
2021-07-26,21.74,20.37,17.55
2021-07-27,23.0,22.84,18.88
2021-07-28,22.35,20.96,17.89
2021-07-29,21.88,20.55,17.11
2021-07-30,22.18,20.81,17.88
2021-08-02,23.05,21.49,18.54
